OBJECTID,X,Y,DEM,最湿温度,最湿湿度,最干温度,最干湿度,气温较差,暖季温度,暖季湿度,年平均雨,冷季温度,冷季湿度,年平均气
3018,110.969002,29.5194,192,23.77754402,80.39161682,8.320995331,73.63683319,7.973955154,25.89207268,78.31604767,1350.993286,7.467974663,75.97960663,16.5708046
3019,111.148003,29.4748,123,24.65659142,79.75524139,7.762834072,72.9783783,7.801037312,26.1457119,77.87101746,1347.477661,7.558499336,75.53022766,16.64166832
3020,110.791,29.5637,196,22.51629829,80.76159668,8.801860809,73.98352051,8.208562851,25.59921646,78.56060028,1347.938721,7.41040659,75.97080231,16.47735214
3021,110.612,29.607799,606,21.24402046,81.11785889,9.073918343,74.49562073,8.365036964,25.38115311,78.77823639,1357.373413,7.365667343,76.19668579,16.44711876
3022,111.681,29.3402,89,25.46814537,79.71266937,7.691260338,73.99653625,7.403987408,26.5763092,77.92829132,1349.854248,7.649833202,76.89243317,16.92783165
3023,111.857002,29.295,78,25.56241989,79.92559814,7.756335735,74.22306061,7.290347099,26.6457386,78.18088531,1343.223511,7.647022247,77.34384155,16.97730064
3024,111.325996,29.4301,294,25.10858917,79.34732819,7.353031635,72.56874847,7.706894398,26.27824593,77.6078186,1345.206299,7.60599947,75.21662903,16.73572731
3025,111.502998,29.3853,106,25.27861977,79.55062103,7.568453312,73.21164703,7.588096142,26.39912796,77.76572418,1348.216064,7.619389057,75.97089386,16.85483742
3026,112.385002,29.1583,30,25.21698189,80.83916473,8.581244469,74.12458038,7.017095566,26.7632122,79.25266266,1312.428223,7.594286442,78.42415619,17.21747208
3027,112.559998,29.1124,27,24.97967529,80.80239868,9.569353104,74.15434265,6.966632843,26.83737946,78.8724823,1333.54126,7.642860889,78.55029297,17.24136543
3028,112.033997,29.249599,30,25.3275795,80.38813019,8.541771889,74.27104187,7.207341671,26.68910408,78.68292999,1331.150391,7.618067741,77.91510773,17.04663277
3029,112.209999,29.2041,27,25.23202324,80.75450134,8.575300217,74.15489197,7.098249912,26.71165085,79.16801453,1315.254761,7.586388111,78.28791809,17.15098381
3030,113.083,28.973801,48,23.75491905,80.79281616,15.59302044,74.73639679,7.312530518,26.95187569,78.19121552,1400.19165,7.711475372,79.44833374,17.28264427
3031,113.257004,28.9273,49,23.36695671,81.41648102,19.20084381,75.60838318,7.78034544,26.78100395,78.59737396,1455.415039,7.627751827,80.41749573,17.28352928
3032,112.908997,29.020201,24,24.15568352,80.60757446,13.00517178,74.3199234,7.055750847,26.9636879,78.21108246,1374.584473,7.713946819,78.98274994,17.27817345
3033,112.735001,29.066401,26,24.57203484,80.70962524,11.32119751,74.22222137,6.969547272,26.91186142,78.47239685,1357.774902,7.687652588,78.77709198,17.26877594
3034,113.43,28.8806,352,23.99897957,81.77243805,23.66248322,76.76345062,8.450648308,26.65778542,78.94606781,1493.378418,7.593605518,81.09360504,17.17140388
3035,113.945999,28.7397,138,23.07192802,81.84725952,21.39497185,76.5140686,8.533430099,26.77865601,78.64970398,1510.81189,7.67419672,80.92516327,17.33055115
3036,113.601997,28.833799,112,24.70108795,81.95146942,26.78763199,77.59545135,8.910614014,26.57108498,79.20651245,1516.225098,7.573534012,81.4979248,17.16959763
3037,113.775002,28.7868,303,23.94148827,81.9619751,24.89977837,77.16366577,8.728132248,26.61073685,79.06995392,1514.62854,7.58198452,81.34764862,17.19903374
3038,114.117996,28.6924,602,22.53083611,81.86592865,17.68592644,76.14865112,8.53110981,26.81518364,78.4752121,1524.749023,7.696762085,80.58206177,17.36766815
3039,114.459999,28.597401,242,21.88905525,82.16384125,14.37695789,75.59387207,8.664370537,26.69021606,78.40998077,1579.72876,7.636715412,80.29224396,17.15413284
3040,114.289002,28.644899,450,22.13339233,81.99959564,15.87061882,76.00101471,8.626013756,26.85237503,78.30135345,1548.812378,7.753503799,80.49258423,17.4291172
3041,114.629997,28.5497,277,21.42972565,82.25500488,14.45317173,75.29404449,8.524646759,26.73952103,78.29906464,1591.053101,7.67428875,80.30254364,17.09932327
3042,114.799004,28.501801,160,20.72937202,82.29737854,15.08222008,74.8144455,8.340986252,26.83620834,78.04628754,1605.360352,7.711559772,80.21356964,17.27371597
3043,115.473999,28.309,64,15.70727825,82.71743011,23.11454964,73.41223907,7.539506435,27.6914444,76.78445435,1688.458008,8.234509468,80.60169983,17.5488224
3044,115.306,28.357401,34,17.23487473,82.63834381,20.74706268,73.4713974,7.657721519,27.4828434,77.01337433,1678.742188,8.134821892,80.37853241,17.52066231
3045,114.969002,28.4538,122,19.52570534,82.52155304,16.43105888,74.23104095,8.081628799,27.01109695,77.74152374,1634.111816,7.845643997,80.28554535,17.3218174
3046,115.138001,28.405701,49,18.54277802,82.5776825,18.17981339,73.76683044,7.830561161,27.21068001,77.4102478,1648.991943,7.94550848,80.28330994,17.34172058
3047,116.141998,28.114201,84,18.20838928,82.46846771,19.71587372,72.81237793,7.544624329,27.5422287,76.66126251,1696.039551,8.300860405,79.91307831,17.86597061
3048,115.808998,28.211901,24,16.66913605,82.61678314,21.85672379,73.06188202,7.464695454,27.72613525,76.59577942,1689.062378,8.271754265,80.24874878,17.7170105
3049,115.641998,28.2605,64,15.21938133,82.71952057,23.83068466,73.32802582,7.486896515,27.79025841,76.64246368,1694.200684,8.287548065,80.61817932,17.69423676
3050,115.975998,28.163099,59,18.03127098,82.48828888,19.65283203,72.78436279,7.473331928,27.61598206,76.58496857,1686.925903,8.258914948,79.85716248,17.84700966
3051,116.804001,27.917299,300,15.07426834,82.5794754,25.89169693,73.4112854,7.833022594,27.55533218,76.83293915,1758.144531,8.712790489,80.91189575,18.08679771
3052,116.473999,28.016001,54,16.55172157,82.54920197,23.04143524,73.15943146,7.696296692,27.51497078,76.81098175,1732.747803,8.522798538,80.52025604,17.99355888
3053,116.639,27.9667,94,15.5504818,82.6517868,24.66046906,73.39646149,7.766041279,27.52348709,76.9295578,1745.52832,8.624109268,80.87387085,18.06092072
3054,116.968002,27.8678,1022,15.07593918,82.29762268,26.13005257,73.18167114,7.856674194,27.615448,76.45917511,1771.049805,8.746816635,80.62931061,18.15329742
3055,116.307999,28.0651,30,17.56344604,82.50803375,20.90188789,72.97988892,7.639568806,27.49855042,76.77452087,1711.637085,8.393255234,80.18457031,17.97498894
3056,117.247002,27.7892,634,15.76896191,81.9708252,26.17951775,73.0134201,7.964069843,27.63062859,76.09581757,1787.341309,8.747145653,80.22344208,18.19202042
3057,117.132004,27.818199,223,15.40616894,82.06482697,26.0913105,72.9994278,7.88740921,27.64721489,76.17375183,1778.853271,8.759065628,80.3511734,18.16590691
3058,98.560204,31.782499,3440,11.59906673,72.99948883,-1.904229522,33.01639175,14.84198093,13.53101158,71.99966431,622.3952026,0.92900461,36.34710312,5.607322693
3059,98.434403,31.851,3507,11.56204796,72.98445892,-2.043643713,33.48228455,14.84847355,13.45199299,71.98856354,622.0776367,0.787725449,36.73762131,0
3060,98.741096,31.740801,4527,11.5920248,72.97871399,-2.07212615,33.75521469,14.85911083,13.44250107,71.98925018,622.5362549,0.756657362,36.97014618,5.451989174
3061,99.342796,31.6527,4503,12.08096123,72.58932495,-3.41995883,40.90085983,14.99205685,12.89134979,71.86611176,638.4864502,-0.491051614,43.0334053,5.303762913
3062,98.942001,31.7117,4606,11.64229774,72.92299652,-2.529746532,36.01717758,14.91692638,13.21649361,71.97877502,624.5450439,0.292330146,38.88843918,5.621660233
3063,99.142502,31.6824,4573,11.78384399,72.78547668,-3.07255888,38.72907257,14.97483444,12.99287319,71.95500946,632.6970825,-0.197071567,41.20360565,5.405266285
3064,99.742401,31.5926,4457,13.02316093,71.6808548,-3.78022337,43.60799026,14.70429707,12.96716499,71.21821594,646.331604,-0.624598503,45.16521072,5.670004845
3065,99.542702,31.622801,4941,12.46303368,72.30176544,-3.621979952,42.76768112,14.85156155,12.91568184,71.69416046,645.2235718,-0.603372335,44.59581757,5.596467972
3066,99.941704,31.562,4592,13.49544811,71.11406708,-3.879680157,43.95519638,14.5375452,13.02327728,70.76069641,645.7307739,-0.604072213,45.32296371,5.604596138
3067,100.538002,31.4688,3493,12.43627834,72.95326996,-2.683248281,43.4425621,15.33041,13.31205082,72.30874634,653.0449829,-0.062719211,45.38192749,6.156294823
3068,100.736,31.4372,3441,12.47958374,72.97686768,-1.947875857,43.63190079,15.42248821,13.61581039,72.30968475,653.4347534,0.320635706,45.64440155,6.50357008
3069,100.140999,31.5312,3749,13.24679089,71.42573547,-3.788707495,43.84107971,14.65696621,13.01571751,71.02117157,646.5218506,-0.587494731,45.2997818,5.868224144
3070,100.339996,31.5002,4550,12.67523003,72.40636444,-3.3355515,43.58494186,15.0514164,13.09548569,71.85399628,650.6431885,-0.397989035,45.33055878,6.158806324
3071,100.933998,31.4053,3675,12.68639278,72.73529053,-1.174453378,43.93399811,15.4475708,13.95831966,72.08196259,651.9157715,0.72188729,45.96212387,6.671537399
3072,101.130997,31.3731,4080,12.92603111,72.44772339,-0.523997486,44.18180847,15.44010258,14.27406025,71.80995178,650.7225342,1.088915944,46.20246506,6.818862915
3073,101.329002,31.340599,4462,13.32331657,72.82000732,0.389285505,45.7482605,15.03471851,14.75336742,72.10038757,670.1904907,1.492300153,47.89899445,7.241837025
3074,101.525002,31.3079,4545,13.73175716,72.81409454,0.626800179,46.06340027,14.71849728,15.06500244,71.99564362,682.8657227,1.841110229,48.22864914,7.604169846
3075,101.722,31.2749,4189,14.46522522,72.3770752,1.021840096,46.06342697,14.26143265,15.62431622,71.42420197,696.6776733,2.48413825,48.21256256,8.101418495
3076,102.113998,31.208,3460,17.31427574,68.25053406,2.377538204,43.14039612,13.50538731,17.44658089,67.19496155,679.8623657,4.640952587,44.9853096,9.222607613
3077,101.917999,31.2416,4214,15.66192055,70.90890503,1.649039268,45.10519028,13.83569908,16.43095398,69.86552429,697.1803589,3.437448978,47.15652847,8.819626808
3078,102.699997,31.105801,3792,17.98459816,70.49159241,5.228509903,48.01149368,12.11877155,18.68881416,69.1938858,750.0040283,5.56566906,50.52854156,10.52739334
3079,102.309998,31.1742,4207,18.70607185,65.81070709,3.008695364,41.05302429,13.20383167,18.30462074,64.7501297,666.2735596,5.721497536,42.68468094,9.879272461
3080,102.504997,31.1402,4147,18.61625671,66.2986908,3.266674995,41.847332,13.05665779,18.36065674,65.20864105,675.6893921,5.710767746,43.57899094,10.16417217
3081,102.893997,31.071199,4415,17.44246101,75.22911072,8.040329933,55.32198334,10.89491367,19.29322624,73.65959167,836.3349609,5.549738884,58.86764526,11.34377289
3082,103.282997,31.001301,2511,17.47431183,82.36244965,15.59778976,67.93873596,8.182382584,21.65513229,80.05335999,991.7124023,6.671882629,73.80569458,12.21973896
3083,103.088997,31.0364,4127,17.36114883,79.09404755,11.48950481,61.88598251,9.589928627,20.29639053,77.20903015,914.3620605,5.940154552,66.52424622,11.9147253
3084,103.475998,30.9659,1432,17.20123482,84.41838837,19.06183624,71.93810272,7.042000294,22.89971733,81.55928802,1061.015625,7.445437908,78.89601135,13.31203842
3085,104.247002,30.821899,475,19.65616798,84.72806549,19.40977669,73.09191132,7.288838863,23.35722542,82.6397171,960.8641357,7.919924259,79.19850922,14.7875452
3086,103.668999,30.9303,674,16.40500832,84.97904205,20.22065353,72.97821045,6.610294342,23.24711418,81.71651459,1109.097534,7.597077847,80.56211853,13.68060875
3087,104.055,30.858299,518,20.54929352,85.04792786,19.69148636,73.63286591,7.266987801,23.25538635,83.11751556,957.6419678,7.779792786,79.80693054,14.58399582
3088,103.862,30.8944,581,19.76918221,85.14076996,19.86600113,73.6892395,7.068976879,23.23739815,82.97439575,989.6051025,7.723165512,80.18370819,14.1742487
3089,104.439003,30.785299,474,18.27869225,84.58876038,19.55760574,72.87525177,7.287394047,23.54380226,82.20632172,968.2824097,8.068515778,79.14514923,15.22549438
3090,104.820999,30.7113,447,16.37312317,84.95991516,20.996315,73.66546631,6.988370895,24.54517746,81.84080505,975.8707886,8.8114748,80.10591125,16.51517868
3091,104.629997,30.7484,451,17.55624962,84.52713776,20.10418701,72.93074036,7.159028053,24.05936241,81.88965607,970.5043335,8.487926483,79.21652222,16.13877678
3092,105.012001,30.674,369,14.52301788,84.93685913,21.29499626,73.65367889,6.972912788,24.83801079,81.39604187,970.8182373,9.002958298,80.09939575,16.68680763
3093,105.202004,30.6364,319,12.41652298,84.81451416,22.05307388,73.64599609,6.964304924,25.39665413,80.70639038,953.9810791,9.381735802,80.13931274,17.10228348
3094,105.391998,30.5986,321,9.509896278,84.92905426,22.15846062,73.85799408,6.925596714,25.58259201,80.39925385,943.6231079,9.441099167,80.44580841,17.17967415
3095,105.582001,30.560499,282,8.153783798,84.98518372,22.17967606,73.97236633,6.911465168,25.65466309,80.3216629,936.1511841,9.460068703,80.61723328,17.20484734
3096,106.149002,30.445,286,10.9130249,84.81697845,22.22584343,73.78318024,6.887908459,25.72813797,79.37601471,999.9182739,9.42107296,80.16161346,17.49064636
3097,105.959999,30.4837,332,10.27644348,84.87141418,22.0591011,73.77058411,6.872113228,25.6482048,79.7144928,981.2243652,9.407214165,80.31038666,17.38388824
3098,106.336998,30.406,295,12.05459404,84.74803162,22.37961006,73.74079132,6.929365158,25.77659035,79.20331573,1014.773987,9.466186523,79.87793732,17.48744202
3099,105.771004,30.522301,342,9.388005257,84.92345428,22.10473061,73.85998535,6.908297062,25.6280117,80.13469696,955.1647949,9.431559563,80.42576599,17.33046722
3100,106.525002,30.3668,316,13.26317692,84.53393555,22.21133423,73.51888275,7.017996788,25.82165718,78.87928772,1039.607666,9.480489731,79.2844696,17.47398567
3101,106.899002,30.287701,351,14.73352242,84.61614227,22.52545166,73.89919281,7.097300053,25.93316841,78.59578705,1078.406738,9.557789803,79.20891571,17.36654091
3102,106.711998,30.3274,318,14.10287285,84.66934967,22.55804253,73.84430695,7.039548874,25.89634895,78.74469757,1061.523071,9.552614212,79.41466522,17.53452873
3103,107.085999,30.2479,435,14.71354198,84.49993134,21.942976,74.09837341,7.213554382,25.89180565,78.42256165,1119.073242,9.346096992,78.95834351,17.38164139
3104,107.643997,30.127001,350,14.81163025,83.85294342,21.24841309,74.64195251,7.440178394,25.83863449,77.99770355,1186.356934,8.976900101,78.49708557,17.20438385
3105,107.459,30.1675,405,14.82677174,84.20124054,21.66303062,74.59175873,7.390810013,25.84843826,78.3338623,1166.675049,9.096576691,78.81515503,17.30142784
3106,107.273003,30.2078,410,14.84601307,84.43743134,21.87571144,74.2361908,7.289763927,25.88545418,78.38127136,1135.819092,9.282365799,78.83893585,17.27556229
3107,108.383003,29.962799,1742,15.47598553,83.3554306,20.62828064,75.66430664,7.654879093,25.67394257,78.13056183,1256.709839,8.504878044,78.50182343,16.96541405
3108,107.829002,30.086201,340,14.78563309,83.79241943,21.47831535,74.82312012,7.485762596,25.82486725,78.01422119,1197.760376,8.917222023,78.48442078,17.1229744
3109,108.014,30.045299,1066,15.0624752,83.60820007,21.16817474,75.07691193,7.565130711,25.79022026,78.01183319,1223.995483,8.77946949,78.38027191,17.09769058
3110,108.198998,30.0042,1119,15.05166721,83.43231201,21.30420303,75.28283691,7.562776566,25.7576561,77.96833801,1233.694458,8.690254211,78.35492706,17.00869179
3111,108.566002,29.9212,1208,15.68677139,83.19078827,19.41757965,75.64251709,7.730113029,25.54156876,78.31848145,1269.837769,8.314806938,78.34915924,16.86956215
3112,108.75,29.879499,854,15.52343941,83.00158691,18.67086411,75.85222626,7.802695751,25.38819695,78.507164,1286.516357,8.069898605,78.34307098,16.71369362
3113,108.932999,29.8375,1074,15.5760355,83.13105774,17.54176903,76.277771,7.865267277,25.24680138,79.01280212,1310.624878,7.824703693,78.68229675,16.60943604
3114,109.114998,29.795299,601,15.71848202,83.27275848,16.98790169,76.9938736,7.891133785,25.12355614,79.61979675,1323.978394,7.633015156,79.19503784,16.49175835
3115,109.478996,29.7104,773,16.57645798,83.50288391,15.88970661,78.4925766,7.888072491,24.96401215,80.87245178,1333.942627,7.368615627,80.17528534,16.37846375
3116,109.660004,29.6677,1142,16.80223083,83.07221985,14.82356071,77.69651794,7.960315228,25.03810883,80.34104156,1339.686523,7.400920391,79.41838837,16.33707047
3117,109.296997,29.753,1269,16.21135712,83.39543915,16.36110306,77.89060974,7.892120838,25.02267075,80.3744278,1332.022095,7.456832886,79.7906189,16.43927574
3118,109.841003,29.6247,894,17.57034683,82.16978455,12.07027149,76.42286682,8.101263046,25.17100906,79.51947021,1356.023804,7.400120735,78.01332855,16.28780174
3119,110.022003,29.5816,557,17.86065865,81.37265778,8.870923042,75.82260895,8.217217445,25.34226227,79.0632782,1385.904419,7.374383926,77.16046906,16.27030945
3120,110.202004,29.5382,903,17.67444992,81.1733551,7.585997581,75.84628296,8.271395683,25.42023849,79.03173065,1405.821045,7.3679142,77.03002167,16.32720947
3121,110.382004,29.494699,659,18.51007652,81.19937897,7.982235432,75.55830383,8.277208328,25.41387558,78.97438812,1396.869019,7.372580528,76.89802551,16.37478638
3122,110.560997,29.451,614,20.15140915,81.14885712,8.577377319,74.95561981,8.247644424,25.5106926,78.83446503,1380.847534,7.412887096,76.65463257,16.50461388
3123,110.739998,29.4072,621,21.96445847,81.04611206,8.638847351,74.57601166,8.109264374,25.68925095,78.72257233,1378.297729,7.433132172,76.68742371,16.54213905
3124,110.918999,29.3631,196,23.87919807,80.57158661,7.835811138,74.0654068,7.952124596,25.93537903,78.48091888,1363.162231,7.477683067,76.37731171,16.59288216
3125,111.275002,29.274401,83,24.96008301,79.90254211,7.542866707,73.65684509,7.653513908,26.30382347,78.01282501,1358.843994,7.58311224,76.31291199,16.73955917
3126,111.097,29.318899,249,24.53862572,80.19535065,7.656898022,73.72842407,7.81121397,26.12791443,78.20713043,1359.923584,7.537302971,76.23648071,16.71046066
3127,111.806,29.1402,39,25.50858879,79.42965698,7.71762991,74.76447296,7.19851017,26.85293007,77.65499115,1363.889038,7.74330616,77.66998291,16.98947906
